game_id,name,boardgamedesigner,boardgameartist,yearpublished,minplayers,maxplayers,minage,playingtime,minplaytime,maxplaytime,boardgamepublisher,boardgamecategory,boardgamefamily,boardgamemechanic,AbstractGameRank_min,AbstractGameRank_min_date,AbstractGameRank_max,AbstractGameRank_max_date,first_date_in_ref,BoardGameRank_min,BoardGameRank_min_date,BoardGameRank_max,BoardGameRank_max_date,ChildrensGameRank_min,ChildrensGameRank_min_date,ChildrensGameRank_max,ChildrensGameRank_max_date,CustomizableRank_min,CustomizableRank_min_date,CustomizableRank_max,CustomizableRank_max_date,FamilyGameRank_min,FamilyGameRank_min_date,FamilyGameRank_max,FamilyGameRank_max_date,PartyGameRank_min,PartyGameRank_min_date,PartyGameRank_max,PartyGameRank_max_date,StrategyGameRank_min,StrategyGameRank_min_date,StrategyGameRank_max,StrategyGameRank_max_date,ThematicRank_min,ThematicRank_min_date,ThematicRank_max,ThematicRank_max_date,WarGameRank_min,WarGameRank_min_date,WarGameRank_max,WarGameRank_max_date,bgg_url
28720,Brass: Lancashire,['Martin Wallace'],"['Gavan Brown', 'Lina Cossette', 'Peter Dennis', 'David Forest', 'Eckhard Freytag', 'Damien Mammoliti']",2007,2,4,14,120,60,120,"['Roxley', 'Warfrog Games', 'Arclight Games', 'BoardM Factory', 'Conclave Editora', 'CrowD Games', 'Dexker Games', 'Eagle-Gryphon Games', 'FRED Distribution, Inc.', 'Funforge', 'Ghenos Games', 'Giant Roc', 'Maldito Games', 'Pegasus Spiele', 'PHALANX', 'Rebel Sp. z o.o.', 'Wargames Club Publishing', 'White Goblin Games']","['Economic', 'Industry / Manufacturing', 'Post-Napoleonic', 'Transportation']","['Cities: Manchester (England, UK)', 'Components: Map (Continental / National scale)', 'Components: Map (Regional scale)', 'Country: England', 'Crowdfunding: Spieleschmiede', 'Digital Implementations: Steam', 'Game: Brass', 'History: Industrial Revolution', 'Theme: Canals']","['Hand Management', 'Income', 'Loans', 'Market', 'Network and Route Building', 'Tech Trees / Tech Tracks', 'Turn Order: Stat-Based']",,,,,2018-10-06,18,2020-03-21,26,2018-10-06,,,,,,,,,,,,,,,,,13,2021-04-17,20,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/28720
246900,Eclipse: Second Dawn for the Galaxy,['Touko Tahkokallio'],"['Noah Adelman', 'Jere Kasanen', 'Jukka Rajaniemi', 'Sampo Sikiö']",2020,2,6,14,200,60,200,"['Lautapelit.fi', 'Arclight Games', 'CrowD Games', 'Maldito Games', 'Matagot', 'MeepleBR', 'Pegasus Spiele', 'sternenschimmermeer', ""Surfin' Meeple China"", 'TLAMA games', 'uplay.it edizioni']","['Civilization', 'Science Fiction', 'Space Exploration', 'Wargame']","['Components: Control Boards', 'Components: Game Trayz Inside', 'Components: Map (Interplanetary or Interstellar scale)', 'Components: Miniatures', 'Crowdfunding: Kickstarter', 'Game: Eclipse (Lautapelit.fi)', 'Mechanism: 4X', 'Misc: Made by Panda']","['Alliances', 'Area-Impulse', 'Dice Rolling', 'Grid Movement', 'Hexagon Grid', 'Income', 'Modular Board', 'Passed Action Token', 'Tech Trees / Tech Tracks', 'Variable Player Powers']",,,,,2019-09-07,21,2023-06-03,4834,2019-09-07,,,,,,,,,,,,,,,,,14,2022-08-28,1492,2019-09-07,,,,,,,,,https://boardgamegeek.com/boardgame/246900
124361,Concordia,['Mac Gerdts'],"['Marina Fahrenbach', 'Mac Gerdts', 'Dominik Mayer']",2013,2,5,13,100,100,100,"['PD-Verlag', '999 Games', 'Cranio Creations', 'CrowD Games', 'Ediciones MasQueOca', 'Egmont Polska', 'Gém Klub Kft.', 'Heidelberger Spieleverlag', 'Korea Boardgames Co., Ltd.', 'Lex Games', 'New Games Order, LLC', 'Playfun Games', 'Rio Grande Games', 'Ystari Games']","['Ancient', 'Economic', 'Nautical']","['Ancient: Rome', 'Components: Map (Continental / National scale)', 'Digital Implementations: Boiteajeux', 'Digital Implementations: Steam', 'Game: Concordia', 'Players: Games with expansions that add solo play', 'Region: Mediterranean Sea']","['Action Retrieval', 'Advantage Token', 'Auction: Dutch', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Hand Management', 'Hidden Victory Points', 'Investment', 'Movement Points', 'Open Drafting', 'Point to Point Movement', 'Set Collection', 'Variable Set-up']",,,,,2018-10-06,17,2019-05-18,22,2018-10-06,,,,,,,,,,,,,,,,,15,2018-10-27,20,2023-07-08,,,,,,,,,https://boardgamegeek.com/boardgame/124361
177736,A Feast for Odin,['Uwe Rosenberg'],['Dennis Lohausen'],2016,1,4,12,120,30,120,"['Feuerland Spiele', 'Cranio Creations', 'Devir', 'Filosofia Éditions', 'Game Harbor', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'Lacerta', 'Maldito Games', 'Mandala Jogos', 'Rebel Sp. z o.o.', 'Super Meeple', 'TLAMA games', 'White Goblin Games', 'Z-Man Games', 'テンデイズゲームズ(TendaysGames)']","['Economic', 'Farming', 'Industry / Manufacturing', 'Medieval', 'Puzzle']","['Components: Polyominoes', 'Components: Wooden pieces & boards', 'Country: Iceland', 'Digital Implementations: Board Game Arena', 'Game: A Feast for Odin', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'Series: Harvest (Uwe Rosenberg)', 'Theme: Food / Cooking', 'Theme: Vikings']","['Automatic Resource Growth', 'Dice Rolling', 'Grid Coverage', 'Income', 'Push Your Luck', 'Solo / Solitaire Game', 'Tile Placement', 'Turn Order: Pass Order', 'Worker Placement']",,,,,2018-10-06,21,2020-10-31,31,2018-10-20,,,,,,,,,,,,,,,,,15,2021-12-04,24,2018-11-24,,,,,,,,,https://boardgamegeek.com/boardgame/177736
266507,Clank! Legacy: Acquisitions Incorporated,"['Andy Clautice', 'Paul Dennen']","['Clay Brooks', 'Anika Burrell', 'Derek Herring', 'Raul Ramos', 'Nate Storm', 'Alain Viesca']",2019,2,4,13,120,90,120,"['Dire Wolf', 'Penny Arcade', 'Renegade Game Studios', 'Devir', 'Korea Boardgames Co., Ltd.', 'Lucrum Games', 'Origames', 'Schwerkraft-Verlag']","['Adventure', 'Fantasy', 'Miniatures']","['Components: Miniatures', 'Creatures: Dragons', 'Creatures: Goblins', 'Game: Clank!', 'Mechanism: Campaign Games', 'Mechanism: Legacy', 'Versions & Editions: Legacy Versions of Non-Legacy Games']","['Deck, Bag, and Pool Building', 'Delayed Purchase', 'End Game Bonuses', 'Events', 'Legacy Game', 'Map Addition', 'Movement Points', 'Narrative Choice / Paragraph', 'Once-Per-Game Abilities', 'Open Drafting', 'Pick-up and Deliver', 'Player Elimination', 'Point to Point Movement', 'Push Your Luck', 'Scenario / Mission / Campaign Game', 'Set Collection', 'Variable Player Powers', 'Variable Set-up']",,,,,2019-11-16,24,2023-08-12,4287,2019-11-16,,,,,,,,,,,,,,,,,,,,,7,2020-11-21,24,2020-03-28,,,,,https://boardgamegeek.com/boardgame/266507
266192,Wingspan,['Elizabeth Hargrave'],"['Ana Maria Martinez Jaramillo', 'Natalia Rojas', 'Greg May', 'Beth Sobel']",2019,1,5,10,70,40,70,"['Stonemaier Games', '999 Games', 'Angry Lion Games', 'Arclight Games', 'Asmodee', 'Bluebird Games', 'Brain Games', 'Delta Vision Publishing', 'Divercentro', 'Feuerland Spiele', 'Ghenos Games', 'Green Elephant Games', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'Lautapelit.fi', 'Lavka Games', 'Ludofy Creative', 'Maldito Games', 'Matagot', 'MINDOK', 'MIPL', 'NeoTroy Games', 'Rebel Sp. z o.o.', 'Regatul Jocurilor', 'Siam Board Games', ""Surfin' Meeple China"", 'Ігромаг']","['Animals', 'Card Game', 'Educational']","['Animals: Birds', 'Animals: Crows / Ravens / Magpies', 'Animals: Ducks', 'Animals: Eagles', 'Animals: Geese', 'Animals: Owls', 'Animals: Turkeys', 'Components: Control Boards', 'Components: Dice with Icons', 'Components: Drop Tower', 'Components: Game Trayz Inside', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Digital Implementations: TableTop Simulator Mod (TTS)', 'Digital Implementations: Tabletopia', 'Game: Wingspan', 'Mechanism: Tableau Building', 'Misc: Made by Panda', 'Misc: Watch It Played How To Videos', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Theme: Biology', 'Theme: Nature']","['Contracts', 'Dice Rolling', 'End Game Bonuses', 'Hand Management', 'Once-Per-Game Abilities', 'Open Drafting', 'Set Collection', 'Solo / Solitaire Game', 'Turn Order: Progressive']",,,,,2019-01-26,19,2020-06-06,669,2019-01-26,,,,,,,,,1,2019-07-06,3,2019-04-20,,,,,21,2020-08-08,321,2019-01-26,,,,,,,,,https://boardgamegeek.com/boardgame/266192
120677,Terra Mystica,"['Jens Drögemüller', 'Helge Ostertag']",['Dennis Lohausen'],2012,2,5,12,150,60,150,"['Feuerland Spiele', 'Bard Centrum Gier', 'Capstone Games', 'Cranio Creations', 'Devir', 'Filosofia Éditions', 'FunBox Jogos', 'Gém Klub Kft.', 'HomoLudicus', 'Mandala Jogos', 'MINDOK', 'Swan Panasia Co., Ltd.', 'White Goblin Games', 'Z-Man Games', 'Zvezda', 'テンデイズゲームズ(TendaysGames)']","['Civilization', 'Economic', 'Fantasy', 'Territory Building']","['Category: Combinatorial', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Components: Wooden pieces & boards', 'Creatures: Dwarves & Gnomes', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Digital Implementations: Yucata', 'Mechanism: Tableau Building', 'Series: Terra Mystica']","['End Game Bonuses', 'Hexagon Grid', 'Income', 'Increase Value of Unchosen Resources', 'Network and Route Building', 'Tech Trees / Tech Tracks', 'Turn Order: Pass Order', 'Variable Player Powers', 'Variable Set-up', 'Victory Points as a Resource']",,,,,2018-10-06,9,2018-10-06,26,2023-03-04,,,,,,,,,,,,,,,,,10,2018-10-06,22,2023-03-04,,,,,,,,,https://boardgamegeek.com/boardgame/120677
205637,Arkham Horror: The Card Game,"['Nate French', 'Maxine Juniper Newman', 'Matthew J. Newman']","['Christopher Hosch', 'Marcin Jakubowski', 'Ignacio Bazán Lazcano', 'Henning Ludvigsen', 'Mercedes Opheim', 'Zoe Robinson', 'Evan Simonet']",2016,1,2,14,120,60,120,"['Fantasy Flight Games', 'Arclight Games', 'Asmodee', 'Asterion Press', 'Edge Entertainment', 'Galakta', 'Galápagos Jogos', 'Heidelberger Spieleverlag', 'Hobby World', 'Korea Boardgames Co., Ltd.', 'Ігромаг']","['Adventure', 'Card Game', 'Collectible Components', 'Exploration', 'Horror', 'Novel-based']","['Collectible: Living Card Game (Fantasy Flight Games)', 'Game: Arkham Horror – The Card Game', 'Mechanism: Campaign Games', 'Players: Games with Solitaire Rules', 'Series: Arkham Horror Files (Fantasy Flight Games)', 'Theme: Cthulhu Mythos', 'Versions & Editions: Card Versions of Non-Card Games']","['Action Points', 'Area Movement', 'Communication Limits', 'Cooperative Game', 'Deck Construction', 'Events', 'Hand Management', 'Map Deformation', 'Modular Board', 'Push Your Luck', 'Role Playing', 'Scenario / Mission / Campaign Game', 'Solo / Solitaire Game', 'Stat Check Resolution', 'Variable Player Powers']",,,,,2018-10-06,17,2018-10-06,27,2022-11-01,,,,,1,2018-10-06,1,2018-10-06,,,,,,,,,,,,,7,2020-02-08,12,2022-01-08,,,,,https://boardgamegeek.com/boardgame/205637
312484,Lost Ruins of Arnak,"['Elwen', 'Mín']","['Ondřej Hrdina', 'Jiří Kůs', 'Filip Murmak', 'Jakub Politzer', 'František Sedláček', 'Milan Vavroň']",2020,1,4,12,120,30,120,"['Czech Games Edition', 'Brädspel.se', 'Cranio Creations', 'Devir', 'DiceTree Games', 'Fantasmagoria', 'GaGa Games', 'Games4you', 'Gém Klub Kft.', 'HeidelBÄR Games', 'Hobby Japan', 'IELLO', 'Lautapelit.fi', 'Lex Games', 'Lord of Boards', 'MINDOK', 'More Fun Co., Ltd.', 'One Moment Games', 'Rebel Sp. z o.o.', 'Spilbræt.dk', 'White Goblin Games']","['Adventure', 'Ancient', 'Exploration', 'Travel']","['Digital Implementations: Board Game Arena', 'Digital Implementations: Yucata', 'Players: Games with Solitaire Rules', 'Theme: Archaeology / Paleontology', 'Theme: Tropical Islands']","['Contracts', 'Deck, Bag, and Pool Building', 'Market', 'Multi-Use Cards', 'Once-Per-Game Abilities', 'Resource to Move', 'Solo / Solitaire Game', 'Turn Order: Progressive', 'Worker Placement']",,,,,2020-10-31,28,2023-07-08,4578,2020-10-31,,,,,,,,,2,2022-02-19,13,2021-03-27,,,,,24,2022-09-03,1532,2020-10-31,,,,,,,,,https://boardgamegeek.com/boardgame/312484
237182,Root,['Cole Wehrle'],['Kyle Ferrin'],2018,2,4,10,90,60,90,"['Leder Games', '2Tomatoes Games', 'Arclight Games', 'CMON Global Limited', 'CrowD Games', 'Delta Vision Publishing', 'Fox in the Box', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MeepleBR', 'MS Edizioni', 'Portal Games', 'Quality Beast', 'Spielworxx', 'Tower Tactic Games', 'YOKA Games']","['Animals', 'Fantasy', 'Territory Building', 'Wargame']","['Animals: Birds', 'Animals: Cats', 'Animals: Foxes', 'Animals: Mice', 'Animals: Rabbits', 'Animals: Raccoons', 'Components: Control Boards', 'Components: Map (Continental / National scale)', 'Components: Meeples (Animal) / Animeeples', 'Components: Polyhedral (not D6) dice', 'Components: Wooden pieces & boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Game: Root', 'Misc: Made by Panda', 'Players: Games with expansions that add solo play', 'Theme: Animal Battles', 'Theme: Anthropomorphic Animals', 'Theme: Nature']","['Action Queue', 'Action Retrieval', 'Area Majority / Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Point to Point Movement', 'Race', 'Sudden Death Ending', 'Variable Player Powers', 'Variable Set-up']",,,,,2018-10-06,25,2022-04-02,172,2018-10-06,,,,,,,,,,,,,,,,,24,2021-05-08,89,2018-10-06,,,,,12,2023-07-08,38,2018-10-06,https://boardgamegeek.com/boardgame/237182
164928,Orléans,['Reiner Stockhausen'],['Klemens Franz'],2014,2,4,12,90,90,90,"['dlp games', 'Arclight Games', 'Arrakis Games', 'Baldar', 'BGA Plus', 'Capstone Games', 'Cranio Creations', 'Engames', 'GaGa Games', 'Korea Boardgames Co., Ltd.', 'Matagot', 'MEEPLE', 'MeepleBR', ""Surfin' Meeple China"", 'Swan Panasia Co., Ltd.', 'Tasty Minstrel Games', 'White Goblin Games']","['Medieval', 'Religious', 'Travel']","['Cities: Orléans (France)', 'Components: Map (Continental / National scale)', 'Country: France', 'Crowdfunding: Kickstarter', 'Crowdfunding: Wspieram', 'Digital Implementations: Tabletopia', 'Game: Orléans', 'Misc: Made by Panda', 'Players: Games with expansions that add solo play', 'Religious: Monks/Abbots & Monasteries/Abbeys']","['Contracts', 'Deck, Bag, and Pool Building', 'End Game Bonuses', 'Events', 'Point to Point Movement', 'Simultaneous Action Selection', 'Tech Trees / Tech Tracks', 'Turn Order: Progressive', 'Variable Set-up']",,,,,2018-10-06,23,2020-09-05,31,2022-05-14,,,,,,,,,,,,,,,,,19,2020-08-08,24,2023-02-11,,,,,,,,,https://boardgamegeek.com/boardgame/164928
199792,Everdell,['James A. Wilson'],"['Andrew Bosley', 'Cody Jones', 'Dann May']",2018,1,4,13,80,40,80,"['Starling Games (II)', 'Abraxas', 'Arclight Games', 'CMON Global Limited', 'Fantasmagoria', 'Galápagos Jogos', 'Gameology (Gameology Romania)', 'Gém Klub Kft.', 'Hobby World', 'Kaissa Chess & Games', 'Maldito Games', 'Matagot', 'MIPL', 'Pegasus Spiele', 'Rebel Sp. z o.o.', 'REXhry', 'White Goblin Games', 'YOKA Games']","['Animals', 'Card Game', 'City Building', 'Fantasy']","['Animals: Badgers', 'Animals: Bats', 'Animals: Birds', 'Animals: Foxes', 'Animals: Hedgehogs / Porcupines', 'Animals: Lizards', 'Animals: Mice', 'Animals: Moles', 'Animals: Owls', 'Animals: Skunks', 'Animals: Squirrels', 'Animals: Turtles', 'Category: Dized Tutorial', 'Components: 3-Dimensional (3D)', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Google Play', 'Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Game: Everdell', 'Mechanism: Tableau Building', 'Misc: LongPack Games', 'Misc: Watch It Played How To Videos', 'Players: Games with Solitaire Rules', 'Theme: Anthropomorphic Animals', 'Theme: Nature']","['Contracts', 'End Game Bonuses', 'Hand Management', 'Income', 'Open Drafting', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Variable Set-up', 'Worker Placement']",,,,,2018-10-06,27,2022-03-05,443,2018-10-06,,,,,,,,,2,2020-05-23,19,2019-02-16,,,,,27,2021-07-03,231,2018-10-06,,,,,,,,,https://boardgamegeek.com/boardgame/199792
341169,Great Western Trail (Second Edition),['Alexander Pfister'],['Chris Quilliams'],2021,1,4,12,150,75,150,"['eggertspiele', 'Arclight Games', 'Delta Vision Publishing', 'Ediciones MasQueOca', 'Ghenos Games', 'Lacerta', 'Rebel Sp. z o.o.', 'Yayoi The Dreamer', 'Zvezda']","['American West', 'Animals', 'Economic']","['Animals: Cattle / Cows', 'Cities: Kansas City (Missouri, USA)', 'Components: Control Boards', 'Country: USA', 'Digital Implementations: Board Game Arena', 'Game: Great Western Trail', 'Mechanism: Tableau Building', 'Players: Games with Solitaire Rules', 'States: Texas']","['Deck, Bag, and Pool Building', 'Hand Management', 'Ownership', 'Set Collection', 'Solo / Solitaire Game', 'Track Movement', 'Variable Set-up']",,,,,2021-11-06,32,2023-08-05,4152,2021-11-06,,,,,,,,,,,,,,,,,18,2023-08-05,516,2022-01-15,,,,,,,,,https://boardgamegeek.com/boardgame/341169
96848,Mage Knight Board Game,['Vlaada Chvátil'],"['J. Lonnee', 'Chris Raimo', 'Milan Vavroň']",2011,1,4,14,240,60,240,"['WizKids (I)', 'Asmodee', 'Giochi Uniti', 'Intrafin Games', 'Lacerta', 'NECA', 'Pegasus Spiele', 'REXhry']","['Adventure', 'Exploration', 'Fantasy', 'Fighting']","['Components: Clix', 'Components: Miniatures', 'Components: Multi-Use Cards', 'Players: Games with Solitaire Rules', 'Setting: Mage Knight']","['Card Play Conflict Resolution', 'Cooperative Game', 'Deck, Bag, and Pool Building', 'Dice Rolling', 'Grid Movement', 'Hand Management', 'Hexagon Grid', 'Modular Board', 'Multi-Use Cards', 'Open Drafting', 'Role Playing', 'Solo / Solitaire Game', 'Variable Player Powers']",,,,,2018-10-06,21,2018-10-06,33,2022-06-04,,,,,,,,,,,,,,,,,23,2020-08-08,35,2023-09-02,10,2019-05-11,16,2022-12-31,,,,,https://boardgamegeek.com/boardgame/96848
183394,Viticulture Essential Edition,"['Jamey Stegmaier', 'Alan Stone']","['Jacqui Davis', 'David Montgomery', 'Beth Sobel']",2015,1,6,13,90,45,90,"['Stonemaier Games', 'Albi', 'Angry Lion Games', 'Arclight Games', 'Board Game Rookie', 'Delta Vision Publishing', 'Feuerland Spiele', 'Ghenos Games', 'Kilogames', 'Korea Boardgames Co., Ltd.', 'Lavka Games', 'Ludofy Creative', 'Maldito Games', 'Matagot', 'PHALANX', 'Regatul Jocurilor', ""Surfin' Meeple China"", 'Tower Tactic Games']","['Economic', 'Farming']","['Components: Control Boards', 'Components: Meeples (Animal) / Animeeples', 'Components: Wooden pieces & boards', 'Country: Italy', 'Digital Implementations: Board Game Arena', 'Digital Implementations: BoardSpace', 'Digital Implementations: Steam', 'Digital Implementations: Tabletopia', 'Food & Drink: Wine', 'Game: Viticulture', 'Misc: Made by Panda', 'Organizations: Automa Factory', 'Players: Games with Solitaire Rules', 'Series: Uwe Rosenberg Collection (Feuerland Spiele)']","['Contracts', 'Hand Management', 'Solo / Solitaire Game', 'Turn Order: Auction', 'Victory Points as a Resource', 'Worker Placement', 'Worker Placement, Different Worker Types']",,,,,2018-10-06,18,2018-10-06,34,2023-08-05,,,,,,,,,,,,,,,,,15,2018-10-06,37,2023-09-02,,,,,,,,,https://boardgamegeek.com/boardgame/183394
251247,Barrage,"['Tommaso Battista', 'Simone Luciani']","['Mauro Alocci', 'Antonio De Luca', 'Roman Roland Kuteynikov']",2019,1,4,14,120,60,120,"['Cranio Creations', 'CrowD Games', 'Delta Vision Publishing', 'Feuerland Spiele', 'Galápagos Jogos', 'Game Harbor', 'Intrafin Games', 'Korea Boardgames Co., Ltd.', 'Maldito Games', 'Portal Games', 'sternenschimmermeer', 'WoodCat', 'テンデイズゲームズ(TendaysGames)']","['Economic', 'Environmental', 'Industry / Manufacturing']","['Components: Control Boards', 'Crowdfunding: Kickstarter', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Game: Barrage', 'Occupation: Architect', 'Players: Games with Solitaire Rules', 'Theme: Art style – Art Deco', 'Theme: Dieselpunk']","['Action Retrieval', 'Contracts', 'End Game Bonuses', 'Income', 'Network and Route Building', 'Ownership', 'Solo / Solitaire Game', 'Turn Order: Stat-Based', 'Variable Player Powers', 'Variable Set-up', 'Worker Placement']",,,,,2019-09-07,34,2022-12-21,1773,2019-09-07,,,,,,,,,,,,,,,,,22,2022-03-19,829,2019-09-07,,,,,,,,,https://boardgamegeek.com/boardgame/251247
324856,The Crew: Mission Deep Sea,['Thomas Sing'],['Marco Armbruster'],2021,2,5,10,20,20,20,"['KOSMOS', '999 Games', 'Devir', 'Galakta', 'Giochi Uniti', 'GP Games', 'IELLO', 'Kaissa Chess & Games', 'Korea Boardgames Co., Ltd.', 'MINDOK', 'MIPL', 'Piatnik', 'Swan Panasia Co., Ltd.', 'Zvezda']","['Card Game', 'Nautical', 'Science Fiction']","['Admin: Better Description Needed!', 'Digital Implementations: Board Game Arena', 'Digital Implementations: Tabletopia', 'Game: The Crew', 'Mechanism: Campaign Games']","['Communication Limits', 'Cooperative Game', 'Hand Management', 'Scenario / Mission / Campaign Game', 'Trick-taking']",,,,,2021-04-10,35,2023-02-25,4561,2021-04-10,,,,,,,,,1,2023-02-25,937,2021-05-01,,,,,25,2023-05-06,847,2021-08-21,,,,,,,,,https://boardgamegeek.com/boardgame/324856
